epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,6975.78,0.63518,0.6272,1.10848,0.80899,0.67091,0.73257,0.52941,1.03686,1.08957,1.43184,0.0081784,0.0081784,0.0081784
186,7014.76,0.64458,0.61762,1.10674,0.79211,0.65982,0.7255,0.52684,1.02389,1.10236,1.42687,0.0081685,0.0081685,0.0081685
187,7054.79,0.64734,0.63779,1.1204,0.78167,0.68711,0.74357,0.53856,1.03984,1.10358,1.44573,0.0081586,0.0081586,0.0081586
188,7094.97,0.65178,0.64196,1.11916,0.78025,0.68867,0.73887,0.53545,1.02248,1.09023,1.42346,0.0081487,0.0081487,0.0081487
189,7135.48,0.63397,0.62574,1.10523,0.79957,0.67683,0.73689,0.53221,1.02264,1.12492,1.42363,0.0081388,0.0081388,0.0081388
190,7175.14,0.64289,0.61001,1.10388,0.77308,0.69275,0.75866,0.54228,1.04433,1.08987,1.43741,0.0081289,0.0081289,0.0081289
191,7214.42,0.6422,0.61063,1.10337,0.79013,0.65544,0.7293,0.5282,1.03964,1.13519,1.43791,0.008119,0.008119,0.008119
192,7253.13,0.6271,0.60955,1.09918,0.80775,0.65614,0.73832,0.53372,1.02899,1.11542,1.43618,0.0081091,0.0081091,0.0081091
193,7292.57,0.6474,0.63907,1.12403,0.75452,0.68873,0.72404,0.52105,1.05045,1.15966,1.44623,0.0080992,0.0080992,0.0080992
194,7331.99,0.62516,0.62169,1.09706,0.81018,0.65972,0.73501,0.53697,1.03049,1.11578,1.43436,0.0080893,0.0080893,0.0080893
195,7372.03,0.64829,0.62093,1.11115,0.80017,0.66756,0.73691,0.53711,1.03687,1.10898,1.44041,0.0080794,0.0080794,0.0080794
196,7411.57,0.63545,0.63405,1.10231,0.77846,0.66811,0.72819,0.53149,1.03792,1.11958,1.44138,0.0080695,0.0080695,0.0080695
197,7451.21,0.63859,0.618,1.09799,0.78974,0.66769,0.7475,0.54531,1.04537,1.07973,1.43755,0.0080596,0.0080596,0.0080596
198,7490.28,0.63268,0.6292,1.10313,0.79412,0.64958,0.73284,0.5243,1.03991,1.12413,1.45001,0.0080497,0.0080497,0.0080497
199,7529.44,0.64242,0.62127,1.10574,0.7811,0.66515,0.7221,0.52273,1.02736,1.13962,1.42636,0.0080398,0.0080398,0.0080398
200,7568.54,0.63307,0.61917,1.10035,0.76778,0.68341,0.72653,0.53293,1.0279,1.1453,1.4323,0.0080299,0.0080299,0.0080299
201,7607.65,0.62222,0.60122,1.09981,0.80623,0.65933,0.73156,0.53131,1.02531,1.14601,1.4341,0.00802,0.00802,0.00802
202,7647.58,0.62309,0.62671,1.09842,0.7991,0.65848,0.73246,0.53375,1.01515,1.11672,1.41054,0.0080101,0.0080101,0.0080101
203,7686.82,0.62994,0.60552,1.09377,0.74449,0.67863,0.72896,0.53299,1.03725,1.13125,1.43865,0.0080002,0.0080002,0.0080002
204,7725.14,0.62428,0.60608,1.09851,0.76856,0.67733,0.72667,0.52829,1.04108,1.12498,1.45304,0.0079903,0.0079903,0.0079903
205,7764.54,0.62296,0.6112,1.09011,0.80481,0.64135,0.72664,0.52949,1.0357,1.12371,1.43813,0.0079804,0.0079804,0.0079804
206,7804.23,0.62543,0.60138,1.09763,0.76186,0.67948,0.73018,0.53576,1.02553,1.11806,1.42715,0.0079705,0.0079705,0.0079705
207,7844.57,0.63297,0.61545,1.10428,0.78983,0.66827,0.73534,0.53695,1.02467,1.11094,1.4252,0.0079606,0.0079606,0.0079606
208,7884.15,0.61669,0.61869,1.09465,0.79452,0.666,0.73859,0.53723,1.03159,1.09722,1.4316,0.0079507,0.0079507,0.0079507
209,7925.49,0.62567,0.6159,1.10121,0.78448,0.67061,0.72915,0.52667,1.03604,1.12541,1.4472,0.0079408,0.0079408,0.0079408
210,7963.94,0.6243,0.61133,1.09443,0.79185,0.66324,0.74014,0.53572,1.03467,1.10632,1.43933,0.0079309,0.0079309,0.0079309
211,8001.29,0.6099,0.59435,1.08947,0.80821,0.66713,0.75126,0.54237,1.03739,1.06105,1.44388,0.007921,0.007921,0.007921
212,8039,0.61796,0.5885,1.08818,0.83083,0.6397,0.74276,0.5409,1.03889,1.08977,1.4381,0.0079111,0.0079111,0.0079111
213,8076.37,0.60709,0.57416,1.08142,0.78337,0.66894,0.73713,0.53714,1.03391,1.10409,1.44105,0.0079012,0.0079012,0.0079012
214,8113.65,0.63026,0.60748,1.10055,0.78705,0.6718,0.73455,0.5343,1.02512,1.11864,1.43954,0.0078913,0.0078913,0.0078913
215,8151.07,0.62581,0.61798,1.09789,0.77839,0.66188,0.73113,0.54096,1.00218,1.12277,1.40305,0.0078814,0.0078814,0.0078814
216,8188.8,0.61343,0.59125,1.09538,0.7541,0.68525,0.73016,0.53583,1.02329,1.12736,1.43424,0.0078715,0.0078715,0.0078715
217,8228.57,0.61874,0.58696,1.08741,0.77762,0.6782,0.73723,0.54133,1.01377,1.10777,1.4216,0.0078616,0.0078616,0.0078616
218,8274.95,0.62162,0.60354,1.09436,0.79718,0.6614,0.73587,0.54153,1.0201,1.11021,1.4337,0.0078517,0.0078517,0.0078517
219,8317.15,0.6075,0.58842,1.08783,0.79844,0.67284,0.74786,0.54979,1.01366,1.08355,1.42397,0.0078418,0.0078418,0.0078418
220,8357.23,0.61895,0.57843,1.08774,0.83794,0.64425,0.74271,0.54573,1.0148,1.10605,1.4205,0.0078319,0.0078319,0.0078319
221,8396.92,0.61003,0.58323,1.08424,0.81153,0.66564,0.74677,0.54459,1.01741,1.08689,1.4277,0.007822,0.007822,0.007822
222,8436.56,0.62573,0.60064,1.08969,0.77937,0.68944,0.75439,0.54772,1.01389,1.08592,1.41925,0.0078121,0.0078121,0.0078121
223,8477.12,0.61919,0.60369,1.09201,0.80027,0.67192,0.74991,0.54962,1.01884,1.06167,1.42431,0.0078022,0.0078022,0.0078022
224,8534.62,0.60345,0.58051,1.08778,0.80451,0.67198,0.74173,0.54292,1.02132,1.09536,1.42219,0.0077923,0.0077923,0.0077923
225,8585,0.6007,0.57355,1.07694,0.78911,0.67499,0.73688,0.53961,1.01587,1.10082,1.42324,0.0077824,0.0077824,0.0077824
226,8632.31,0.60786,0.57547,1.0805,0.79762,0.68497,0.75324,0.55366,1.01014,1.05524,1.41548,0.0077725,0.0077725,0.0077725
227,8678.83,0.62411,0.60158,1.09604,0.81822,0.6476,0.74308,0.55252,1.01209,1.05975,1.41251,0.0077626,0.0077626,0.0077626
228,8722.51,0.61629,0.58329,1.09282,0.76585,0.68895,0.74635,0.55098,1.0139,1.06105,1.42352,0.0077527,0.0077527,0.0077527
229,8766.89,0.60938,0.56488,1.08746,0.84298,0.64002,0.74023,0.54958,1.02969,1.08501,1.44999,0.0077428,0.0077428,0.0077428
230,8810,0.61384,0.59129,1.09273,0.80223,0.65621,0.72941,0.54261,1.02868,1.0828,1.44215,0.0077329,0.0077329,0.0077329
231,8855.72,0.60578,0.57673,1.08505,0.7991,0.67476,0.74168,0.54768,1.01809,1.07578,1.43657,0.007723,0.007723,0.007723
232,8897.95,0.6195,0.58928,1.09036,0.81823,0.67303,0.7394,0.54786,1.015,1.09329,1.42708,0.0077131,0.0077131,0.0077131
233,8942.12,0.60405,0.57767,1.07755,0.77746,0.69713,0.74698,0.55351,1.00326,1.09313,1.41374,0.0077032,0.0077032,0.0077032
234,8984.7,0.61678,0.58915,1.09146,0.80828,0.67668,0.74495,0.5544,1.02045,1.07515,1.43861,0.0076933,0.0076933,0.0076933
235,9027.9,0.61844,0.57847,1.08961,0.79973,0.68032,0.73577,0.54985,1.0176,1.07957,1.42752,0.0076834,0.0076834,0.0076834
236,9070.39,0.60659,0.57916,1.08409,0.80072,0.67265,0.74136,0.54693,1.01524,1.08541,1.42927,0.0076735,0.0076735,0.0076735
237,9115.09,0.6159,0.58481,1.09299,0.79657,0.66682,0.73628,0.53946,1.02714,1.09751,1.43779,0.0076636,0.0076636,0.0076636
238,9159.09,0.61728,0.58464,1.08559,0.79619,0.67323,0.74153,0.54499,1.02392,1.08547,1.43041,0.0076537,0.0076537,0.0076537
239,9208.77,0.61138,0.58505,1.08706,0.79226,0.67533,0.73794,0.54886,1.0211,1.07753,1.42741,0.0076438,0.0076438,0.0076438
240,9266.02,0.60069,0.57779,1.07838,0.77947,0.67766,0.74408,0.54832,1.01915,1.05745,1.42824,0.0076339,0.0076339,0.0076339
241,9311.79,0.61133,0.57389,1.08672,0.79827,0.67473,0.74495,0.55396,1.01201,1.0841,1.42598,0.007624,0.007624,0.007624
242,9358.83,0.60926,0.57142,1.08702,0.78594,0.66833,0.74136,0.55169,1.00919,1.09813,1.4159,0.0076141,0.0076141,0.0076141
243,9401.07,0.60649,0.56878,1.08224,0.82698,0.64392,0.74899,0.55079,1.02206,1.08129,1.42988,0.0076042,0.0076042,0.0076042
244,9443.7,0.59454,0.57429,1.07463,0.80595,0.67408,0.74938,0.54952,1.01586,1.06045,1.43099,0.0075943,0.0075943,0.0075943
245,9487.05,0.58489,0.56611,1.07404,0.81855,0.67316,0.75501,0.54986,1.01928,1.05499,1.43411,0.0075844,0.0075844,0.0075844
246,9532.67,0.59883,0.56198,1.07767,0.75359,0.70034,0.74359,0.54385,1.02188,1.06897,1.43625,0.0075745,0.0075745,0.0075745
247,9574.76,0.6037,0.57464,1.08009,0.73793,0.6998,0.74459,0.54829,1.01163,1.07055,1.42479,0.0075646,0.0075646,0.0075646
248,9617.68,0.59255,0.55681,1.08076,0.74933,0.69006,0.74317,0.54895,1.02645,1.08146,1.44557,0.0075547,0.0075547,0.0075547
249,9659.5,0.60413,0.56041,1.07634,0.80699,0.65614,0.74705,0.55253,1.02557,1.07544,1.43614,0.0075448,0.0075448,0.0075448
250,9703.22,0.59291,0.56268,1.07867,0.82217,0.64926,0.74553,0.55411,1.02505,1.06483,1.43602,0.0075349,0.0075349,0.0075349
251,9745.24,0.59516,0.56094,1.08174,0.78194,0.67963,0.74596,0.55414,1.01319,1.07046,1.42397,0.007525,0.007525,0.007525
252,9787.23,0.60235,0.57037,1.07977,0.77934,0.68002,0.74727,0.54848,1.0204,1.07438,1.42645,0.0075151,0.0075151,0.0075151
253,9828.82,0.5978,0.5525,1.08388,0.80643,0.67458,0.74991,0.55262,1.01434,1.0637,1.42447,0.0075052,0.0075052,0.0075052
254,9869.78,0.60179,0.57796,1.0779,0.82945,0.65875,0.7527,0.55595,1.01864,1.06825,1.42351,0.0074953,0.0074953,0.0074953
255,9918.72,0.58852,0.55485,1.06973,0.7833,0.68079,0.7446,0.55289,1.01132,1.08681,1.41645,0.0074854,0.0074854,0.0074854
256,9965.33,0.58627,0.54766,1.0685,0.75719,0.69442,0.74203,0.5524,1.00847,1.08408,1.4082,0.0074755,0.0074755,0.0074755
257,10014.5,0.60172,0.57084,1.07777,0.79093,0.6768,0.74373,0.55235,1.00998,1.07167,1.40837,0.0074656,0.0074656,0.0074656
258,10064.4,0.57419,0.54186,1.07079,0.78637,0.66497,0.73939,0.55173,1.01428,1.07909,1.41795,0.0074557,0.0074557,0.0074557
259,10113.1,0.58841,0.54361,1.06962,0.8152,0.64574,0.73589,0.54464,1.01891,1.0973,1.42969,0.0074458,0.0074458,0.0074458
260,10158.7,0.58329,0.53386,1.06883,0.83602,0.64113,0.74301,0.54714,1.01699,1.10952,1.43278,0.0074359,0.0074359,0.0074359
261,10203.4,0.59716,0.55712,1.07832,0.79004,0.67273,0.74358,0.54834,1.01641,1.09007,1.42721,0.007426,0.007426,0.007426
262,10248.2,0.58636,0.5466,1.07337,0.82938,0.64677,0.74487,0.55616,1.01006,1.08701,1.42094,0.0074161,0.0074161,0.0074161
263,10293.1,0.57858,0.54031,1.06799,0.79902,0.65518,0.74182,0.55047,0.99861,1.09456,1.41062,0.0074062,0.0074062,0.0074062
264,10343.6,0.60362,0.57866,1.07528,0.81423,0.66307,0.75309,0.55639,0.98838,1.07117,1.39294,0.0073963,0.0073963,0.0073963
265,10393.4,0.60156,0.5542,1.0722,0.81937,0.66317,0.75217,0.55839,0.99477,1.06669,1.40331,0.0073864,0.0073864,0.0073864
266,10448.6,0.58976,0.52691,1.06605,0.80433,0.66148,0.74884,0.55148,1.01391,1.05975,1.42461,0.0073765,0.0073765,0.0073765
267,10504.7,0.57515,0.54636,1.06799,0.79013,0.66871,0.74972,0.54743,1.01566,1.06085,1.42837,0.0073666,0.0073666,0.0073666
268,10554.4,0.57442,0.52899,1.06089,0.81094,0.65367,0.75479,0.55394,1.00824,1.0594,1.42181,0.0073567,0.0073567,0.0073567
269,10605.5,0.59716,0.54183,1.06773,0.79052,0.6754,0.7493,0.54883,1.00621,1.07879,1.41394,0.0073468,0.0073468,0.0073468
270,10653.5,0.586,0.5364,1.0624,0.80285,0.66695,0.74892,0.55087,1.00826,1.07866,1.41782,0.0073369,0.0073369,0.0073369
271,10702.4,0.5831,0.54166,1.07199,0.79884,0.67033,0.74674,0.54989,1.02189,1.069,1.43459,0.007327,0.007327,0.007327
272,10763,0.57915,0.53384,1.06604,0.82968,0.65942,0.75247,0.5557,1.02019,1.06913,1.43807,0.0073171,0.0073171,0.0073171
273,10828,0.58564,0.55054,1.0753,0.81304,0.67609,0.74732,0.54879,1.02237,1.08986,1.44664,0.0073072,0.0073072,0.0073072
274,10902,0.60715,0.56376,1.08191,0.79685,0.6832,0.74676,0.54793,1.02617,1.09138,1.45068,0.0072973,0.0072973,0.0072973
275,10983.7,0.5928,0.55002,1.07295,0.80009,0.68987,0.7521,0.55141,1.03334,1.08184,1.45963,0.0072874,0.0072874,0.0072874
276,11074.7,0.57107,0.5254,1.06345,0.76934,0.69797,0.74857,0.55311,1.03401,1.0819,1.45982,0.0072775,0.0072775,0.0072775
277,11178.7,0.57534,0.54271,1.06896,0.79921,0.66651,0.74406,0.54842,1.02409,1.0946,1.44909,0.0072676,0.0072676,0.0072676
278,11272.2,0.58062,0.53462,1.06436,0.81731,0.65293,0.74344,0.55121,1.01185,1.0847,1.4399,0.0072577,0.0072577,0.0072577
279,11356.2,0.57107,0.52402,1.0634,0.81151,0.67002,0.7458,0.55403,1.01526,1.08084,1.44203,0.0072478,0.0072478,0.0072478
280,11441.2,0.58961,0.54223,1.07196,0.80787,0.66112,0.74205,0.55197,1.01913,1.07973,1.45043,0.0072379,0.0072379,0.0072379
281,11529,0.58593,0.53449,1.07481,0.81184,0.6649,0.75117,0.55099,1.01838,1.07652,1.44767,0.007228,0.007228,0.007228
282,11701.7,0.57639,0.53924,1.0702,0.83095,0.66978,0.75153,0.54968,1.02484,1.08968,1.44862,0.0072181,0.0072181,0.0072181
266,80.2375,0.54817,0.4931,1.05007,0.78647,0.67602,0.74762,0.55563,1.00109,1.07041,1.40884,0.0073765,0.0073765,0.0073765
267,124.341,0.57654,0.52302,1.06288,0.81832,0.65712,0.74972,0.55529,0.99968,1.09464,1.41443,0.0073666,0.0073666,0.0073666
268,172.005,0.59509,0.56763,1.07405,0.81694,0.65562,0.74782,0.551,1.00271,1.07486,1.41538,0.0073567,0.0073567,0.0073567
269,220.507,0.58168,0.53396,1.06625,0.8335,0.65531,0.74952,0.55247,0.99478,1.07483,1.41243,0.0073468,0.0073468,0.0073468
270,274.601,0.57861,0.5439,1.06917,0.81967,0.66518,0.7464,0.551,0.99837,1.06074,1.41556,0.0073369,0.0073369,0.0073369
271,329.171,0.58756,0.54957,1.06781,0.77273,0.70033,0.75531,0.55768,0.9968,1.04838,1.40991,0.007327,0.007327,0.007327
272,381.79,0.57837,0.53876,1.06778,0.79936,0.68652,0.75393,0.55541,0.99997,1.05359,1.41853,0.0073171,0.0073171,0.0073171
273,435.057,0.5808,0.53123,1.06629,0.80508,0.67595,0.75185,0.55335,1.01445,1.06648,1.43234,0.0073072,0.0073072,0.0073072
274,480.414,0.58265,0.54688,1.06397,0.80126,0.68355,0.75252,0.55265,1.02233,1.0698,1.43538,0.0072973,0.0072973,0.0072973
275,527.429,0.57486,0.53755,1.06125,0.81595,0.66958,0.74778,0.55013,1.02663,1.07654,1.44324,0.0072874,0.0072874,0.0072874
276,574.789,0.58674,0.53911,1.07095,0.82381,0.6778,0.7574,0.55147,1.03143,1.07114,1.44587,0.0072775,0.0072775,0.0072775
277,622.963,0.57955,0.54056,1.06924,0.83545,0.66674,0.7598,0.5563,1.02998,1.067,1.44236,0.0072676,0.0072676,0.0072676
278,671.361,0.57561,0.52885,1.06408,0.82868,0.66765,0.75254,0.55695,1.01746,1.06163,1.43632,0.0072577,0.0072577,0.0072577
279,722.887,0.58773,0.55165,1.06749,0.81718,0.68101,0.75711,0.55867,1.02222,1.062,1.43674,0.0072478,0.0072478,0.0072478
280,768.179,0.57566,0.53461,1.06086,0.81405,0.67078,0.75843,0.56022,1.02817,1.0564,1.44732,0.0072379,0.0072379,0.0072379
281,813.083,0.57277,0.53029,1.06576,0.8436,0.66279,0.76035,0.56052,1.01977,1.04769,1.44072,0.007228,0.007228,0.007228
282,860.571,0.58021,0.53806,1.06365,0.85556,0.65313,0.75269,0.55397,1.01461,1.06883,1.43737,0.0072181,0.0072181,0.0072181
283,909.998,0.57778,0.53252,1.065,0.85435,0.65179,0.74929,0.5521,1.01736,1.07832,1.43867,0.0072082,0.0072082,0.0072082
284,965.935,0.56981,0.52156,1.05396,0.79825,0.67809,0.74545,0.55024,1.02228,1.08329,1.43967,0.0071983,0.0071983,0.0071983
285,1014.19,0.57803,0.53301,1.06696,0.81099,0.66308,0.74779,0.55393,1.02904,1.10282,1.4431,0.0071884,0.0071884,0.0071884
286,1064.16,0.5788,0.52389,1.06426,0.76987,0.68934,0.73988,0.54564,1.03158,1.11046,1.44814,0.0071785,0.0071785,0.0071785
287,1113.78,0.58439,0.53538,1.0693,0.79844,0.67836,0.74216,0.54308,1.03843,1.09925,1.45334,0.0071686,0.0071686,0.0071686
288,1166.22,0.56144,0.52735,1.05208,0.81396,0.67394,0.7473,0.54745,1.02988,1.07968,1.44957,0.0071587,0.0071587,0.0071587
289,1216.52,0.57947,0.55444,1.06686,0.83509,0.66216,0.74925,0.55096,1.00858,1.07254,1.42375,0.0071488,0.0071488,0.0071488
290,1267.8,0.57449,0.53445,1.06548,0.80766,0.68785,0.74824,0.55436,1.0053,1.06287,1.4272,0.0071389,0.0071389,0.0071389
291,1318.19,0.57088,0.53571,1.06851,0.81266,0.68539,0.7533,0.55359,1.00601,1.06645,1.42917,0.007129,0.007129,0.007129
292,1364.01,0.5848,0.53263,1.06736,0.82515,0.6862,0.75792,0.55659,1.00643,1.06762,1.42539,0.0071191,0.0071191,0.0071191
293,1411.21,0.56908,0.52935,1.06265,0.80524,0.68802,0.75367,0.55636,1.00583,1.05814,1.42711,0.0071092,0.0071092,0.0071092
294,1455.76,0.58655,0.55007,1.07179,0.83119,0.66674,0.75224,0.55405,1.00486,1.07096,1.42353,0.0070993,0.0070993,0.0070993
295,1498.51,0.57811,0.53857,1.06169,0.84046,0.66314,0.74879,0.55169,1.00439,1.06151,1.42637,0.0070894,0.0070894,0.0070894
296,1535.45,0.56908,0.51571,1.05958,0.81464,0.67275,0.74407,0.54891,1.00253,1.06451,1.42701,0.0070795,0.0070795,0.0070795
297,1573.5,0.56992,0.52029,1.06024,0.7981,0.68706,0.74546,0.55094,0.99928,1.07361,1.41832,0.0070696,0.0070696,0.0070696
298,1611.28,0.58331,0.54263,1.06371,0.78937,0.69012,0.74003,0.54665,1.00988,1.08488,1.42608,0.0070597,0.0070597,0.0070597
299,1649.4,0.58004,0.52319,1.0638,0.79544,0.68582,0.74177,0.54906,1.01178,1.09583,1.42874,0.0070498,0.0070498,0.0070498
300,1687.52,0.56325,0.50237,1.05376,0.7895,0.68945,0.73873,0.54777,1.02421,1.0954,1.44148,0.0070399,0.0070399,0.0070399
301,1727.78,0.55931,0.51269,1.05644,0.80593,0.66036,0.73246,0.54378,1.0229,1.0934,1.4384,0.00703,0.00703,0.00703
302,1770.02,0.56068,0.5098,1.05446,0.76781,0.68583,0.73,0.54379,1.02202,1.0973,1.43733,0.0070201,0.0070201,0.0070201
303,1810.57,0.57029,0.52406,1.05642,0.79683,0.67539,0.73474,0.54752,1.01997,1.09879,1.43748,0.0070102,0.0070102,0.0070102
304,1852.43,0.56908,0.51676,1.06051,0.77194,0.69436,0.7401,0.55249,1.01139,1.09887,1.42818,0.0070003,0.0070003,0.0070003
305,1893.03,0.56662,0.50901,1.05763,0.80878,0.66022,0.73857,0.55126,1.00717,1.1116,1.42725,0.0069904,0.0069904,0.0069904
306,1933.58,0.56895,0.5159,1.05217,0.81118,0.65668,0.73707,0.55144,1.00504,1.0918,1.42478,0.0069805,0.0069805,0.0069805
307,1976.42,0.57623,0.54118,1.06748,0.78867,0.67233,0.73733,0.55446,0.99843,1.07931,1.42055,0.0069706,0.0069706,0.0069706
308,2018.57,0.56704,0.51852,1.06268,0.81782,0.65577,0.73982,0.54904,1.00289,1.0743,1.4266,0.0069607,0.0069607,0.0069607
309,2061.3,0.57051,0.50564,1.05893,0.78502,0.67526,0.7377,0.54866,0.99825,1.0736,1.41788,0.0069508,0.0069508,0.0069508
310,2102.11,0.56607,0.50573,1.05378,0.78445,0.67936,0.73594,0.54831,1.0032,1.07887,1.42473,0.0069409,0.0069409,0.0069409
311,2143,0.5745,0.53898,1.0665,0.80309,0.66033,0.73464,0.54361,1.01204,1.09247,1.43114,0.006931,0.006931,0.006931
312,2184.6,0.55935,0.51274,1.05596,0.80864,0.66677,0.74165,0.54803,1.01654,1.08185,1.4393,0.0069211,0.0069211,0.0069211
313,2225.75,0.56154,0.51996,1.04887,0.81947,0.67194,0.74843,0.55284,1.01806,1.09096,1.44014,0.0069112,0.0069112,0.0069112
314,2266.89,0.55231,0.49585,1.04066,0.80496,0.6745,0.74792,0.55702,1.01574,1.09333,1.44714,0.0069013,0.0069013,0.0069013
315,2307.75,0.55627,0.51089,1.05734,0.81651,0.6685,0.7514,0.55613,1.01448,1.0812,1.44119,0.0068914,0.0068914,0.0068914
316,2349.37,0.56062,0.50992,1.05763,0.78448,0.68969,0.75069,0.55814,1.00702,1.07519,1.43163,0.0068815,0.0068815,0.0068815
317,2392.18,0.55007,0.49688,1.03852,0.80079,0.68375,0.75034,0.55896,1.00738,1.08469,1.43145,0.0068716,0.0068716,0.0068716
318,2433.86,0.55821,0.50189,1.04969,0.80146,0.68616,0.74944,0.55749,1.00699,1.08991,1.42733,0.0068617,0.0068617,0.0068617
319,2475.49,0.5647,0.51618,1.0613,0.80796,0.67209,0.74918,0.55748,1.00765,1.09589,1.42637,0.0068518,0.0068518,0.0068518
320,2518.22,0.5554,0.49845,1.05286,0.80687,0.67109,0.749,0.55963,1.01161,1.09369,1.43176,0.0068419,0.0068419,0.0068419
321,2560.16,0.5804,0.5515,1.07015,0.82854,0.65661,0.74638,0.55763,1.01863,1.08686,1.43879,0.006832,0.006832,0.006832
322,2604.3,0.56332,0.50671,1.05801,0.83229,0.66354,0.75182,0.5581,1.01373,1.08095,1.43423,0.0068221,0.0068221,0.0068221
323,2644.52,0.56637,0.52058,1.06312,0.80904,0.6764,0.74926,0.55674,1.01289,1.076,1.43397,0.0068122,0.0068122,0.0068122
324,2684.88,0.55808,0.51407,1.05737,0.81207,0.67283,0.74968,0.55569,1.02445,1.0711,1.44699,0.0068023,0.0068023,0.0068023
325,2724.78,0.5572,0.51227,1.05448,0.82147,0.66345,0.74749,0.55273,1.02779,1.0756,1.4517,0.0067924,0.0067924,0.0067924
326,2764.24,0.54282,0.49941,1.0447,0.81127,0.67571,0.74987,0.55122,1.03102,1.08193,1.45932,0.0067825,0.0067825,0.0067825
327,2803.4,0.54903,0.48898,1.0495,0.79879,0.67975,0.75018,0.55188,1.02669,1.08215,1.4567,0.0067726,0.0067726,0.0067726
328,2844,0.55097,0.50621,1.04331,0.78689,0.68383,0.74963,0.54964,1.01832,1.07641,1.44504,0.0067627,0.0067627,0.0067627
329,2888.64,0.53922,0.49656,1.04198,0.81981,0.66862,0.74809,0.55163,1.01206,1.06738,1.43895,0.0067528,0.0067528,0.0067528
330,2932.26,0.56442,0.49658,1.05899,0.80129,0.68313,0.75101,0.55255,1.01158,1.06063,1.43825,0.0067429,0.0067429,0.0067429
331,2976.69,0.56237,0.51077,1.05331,0.79638,0.68662,0.75166,0.55433,1.01022,1.05671,1.43657,0.006733,0.006733,0.006733
