epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,5386.4,0.74758,0.82168,1.17274,0.78104,0.61299,0.69963,0.51852,0.96412,1.15555,1.31882,0.009109,0.009109,0.009109
92,5432.56,0.74319,0.82174,1.17554,0.7729,0.64941,0.71164,0.52444,0.96704,1.10954,1.32227,0.0090991,0.0090991,0.0090991
93,5478.23,0.72453,0.79269,1.16192,0.7697,0.65005,0.71584,0.52441,0.96231,1.10875,1.31225,0.0090892,0.0090892,0.0090892
94,5523.95,0.744,0.81845,1.17234,0.79762,0.6168,0.69895,0.51629,0.97349,1.1515,1.32995,0.0090793,0.0090793,0.0090793
95,5569.26,0.71772,0.78714,1.15361,0.79268,0.60446,0.70444,0.52291,0.9679,1.15158,1.33575,0.0090694,0.0090694,0.0090694
96,5615.25,0.73152,0.79524,1.16429,0.77307,0.64657,0.70096,0.52294,0.96245,1.11546,1.31657,0.0090595,0.0090595,0.0090595
97,5660.48,0.72532,0.77478,1.15391,0.79764,0.6336,0.71855,0.52715,0.97734,1.12371,1.32725,0.0090496,0.0090496,0.0090496
98,5705.58,0.73446,0.80319,1.16242,0.80861,0.60656,0.70771,0.5282,0.95352,1.13697,1.31496,0.0090397,0.0090397,0.0090397
99,5751.46,0.71187,0.78901,1.14891,0.77643,0.62834,0.70889,0.52295,0.95588,1.12136,1.30714,0.0090298,0.0090298,0.0090298
100,5796.85,0.72892,0.7743,1.15207,0.82378,0.61881,0.71303,0.52629,0.97511,1.11794,1.33677,0.0090199,0.0090199,0.0090199
101,5842.9,0.72693,0.77445,1.14961,0.76521,0.64659,0.70965,0.52717,0.96875,1.11652,1.33923,0.00901,0.00901,0.00901
102,5888.98,0.73063,0.8001,1.16281,0.785,0.64975,0.71225,0.53086,0.96214,1.11479,1.31951,0.0090001,0.0090001,0.0090001
103,5934.7,0.71366,0.75853,1.14376,0.76719,0.65215,0.71563,0.53209,0.95796,1.09907,1.31657,0.0089902,0.0089902,0.0089902
104,5980.77,0.72638,0.77679,1.15017,0.7695,0.64,0.71345,0.52865,0.95479,1.14161,1.30794,0.0089803,0.0089803,0.0089803
105,6026.92,0.71872,0.76832,1.15199,0.78499,0.64452,0.72499,0.54186,0.95782,1.08695,1.31042,0.0089704,0.0089704,0.0089704
106,6099.19,0.71336,0.77861,1.14627,0.76755,0.64929,0.7097,0.52662,0.96216,1.12652,1.31522,0.0089605,0.0089605,0.0089605
107,6167.41,0.70114,0.74997,1.14049,0.79338,0.61375,0.70535,0.5269,0.96253,1.14583,1.31938,0.0089506,0.0089506,0.0089506
108,6236.72,0.7076,0.75785,1.14068,0.78906,0.66878,0.72289,0.54008,0.95664,1.10353,1.31685,0.0089407,0.0089407,0.0089407
109,6304.11,0.70596,0.7426,1.14131,0.78555,0.63283,0.70929,0.52966,0.96436,1.12654,1.32819,0.0089308,0.0089308,0.0089308
110,6374.89,0.71566,0.76417,1.14807,0.80668,0.62731,0.71194,0.53584,0.94818,1.11637,1.30902,0.0089209,0.0089209,0.0089209
111,6439.97,0.7037,0.73553,1.13922,0.77803,0.6378,0.70015,0.52231,0.95933,1.11685,1.31682,0.008911,0.008911,0.008911
112,6506.91,0.70772,0.74742,1.13889,0.79492,0.61983,0.70639,0.52817,0.95671,1.11734,1.3224,0.0089011,0.0089011,0.0089011
113,6579.15,0.71245,0.757,1.14145,0.78304,0.64788,0.71445,0.53302,0.97061,1.11278,1.33034,0.0088912,0.0088912,0.0088912
114,6653.53,0.71295,0.7431,1.14504,0.79238,0.62603,0.70503,0.52402,0.97506,1.14989,1.33394,0.0088813,0.0088813,0.0088813
115,6722.35,0.70189,0.72844,1.14109,0.81753,0.61285,0.71082,0.52641,0.96631,1.13177,1.32245,0.0088714,0.0088714,0.0088714
116,6788.62,0.69989,0.73358,1.13652,0.82391,0.63894,0.72353,0.53847,0.95246,1.08549,1.31726,0.0088615,0.0088615,0.0088615
117,6855.2,0.70229,0.72394,1.13124,0.77833,0.65644,0.71949,0.5385,0.95328,1.0997,1.30413,0.0088516,0.0088516,0.0088516
118,6919.86,0.6992,0.72338,1.13201,0.81764,0.65682,0.72902,0.54451,0.94928,1.08333,1.30923,0.0088417,0.0088417,0.0088417
119,6984.26,0.71396,0.74069,1.14486,0.7764,0.64105,0.71553,0.53218,0.97332,1.10711,1.32606,0.0088318,0.0088318,0.0088318
120,7046.74,0.70859,0.73274,1.13889,0.77203,0.6624,0.72343,0.53586,0.96678,1.08142,1.32376,0.0088219,0.0088219,0.0088219
121,7110.13,0.71189,0.71902,1.14449,0.79491,0.64277,0.72542,0.53885,0.96035,1.09403,1.31451,0.008812,0.008812,0.008812
122,7172.76,0.70331,0.71086,1.14167,0.78398,0.64415,0.71646,0.5346,0.96265,1.10076,1.30794,0.0088021,0.0088021,0.0088021
123,7235.83,0.69538,0.73786,1.13775,0.82937,0.62926,0.72342,0.53581,0.96476,1.06693,1.32475,0.0087922,0.0087922,0.0087922
124,7298.56,0.70401,0.70963,1.13742,0.77196,0.64263,0.72237,0.53631,0.9567,1.09493,1.31032,0.0087823,0.0087823,0.0087823
125,7361.8,0.70533,0.72574,1.13788,0.75258,0.64919,0.72099,0.53727,0.94764,1.11504,1.30589,0.0087724,0.0087724,0.0087724
126,7426.46,0.68877,0.69822,1.12862,0.81179,0.61938,0.71888,0.53084,0.96077,1.11908,1.32004,0.0087625,0.0087625,0.0087625
127,7489.37,0.67758,0.69843,1.1249,0.79775,0.64312,0.72779,0.54242,0.94786,1.06645,1.30265,0.0087526,0.0087526,0.0087526
128,7553.08,0.69929,0.69689,1.13221,0.80224,0.63432,0.72185,0.53719,0.94967,1.10172,1.30455,0.0087427,0.0087427,0.0087427
129,7615.88,0.69726,0.71813,1.13223,0.77207,0.65193,0.71761,0.53555,0.94413,1.10119,1.30357,0.0087328,0.0087328,0.0087328
130,7680.03,0.67464,0.69046,1.11979,0.78398,0.65058,0.72516,0.54036,0.95711,1.09428,1.31802,0.0087229,0.0087229,0.0087229
131,7754.72,0.68983,0.71684,1.1304,0.83488,0.63376,0.7336,0.54974,0.9443,1.07568,1.32049,0.008713,0.008713,0.008713
132,7820.44,0.69718,0.71034,1.12509,0.76265,0.66092,0.72185,0.53478,0.95945,1.08216,1.31824,0.0087031,0.0087031,0.0087031
133,7885.14,0.68299,0.69579,1.11951,0.82215,0.63841,0.72592,0.53961,0.95288,1.07072,1.31514,0.0086932,0.0086932,0.0086932
134,7948.69,0.68347,0.6886,1.12727,0.81558,0.64205,0.71894,0.5366,0.95203,1.0761,1.30929,0.0086833,0.0086833,0.0086833
135,8012.01,0.68271,0.68835,1.12396,0.79796,0.65285,0.72545,0.53875,0.95553,1.0833,1.32492,0.0086734,0.0086734,0.0086734
136,8074.84,0.67387,0.68328,1.11811,0.80518,0.64277,0.72854,0.53738,0.9563,1.09146,1.32184,0.0086635,0.0086635,0.0086635
137,8138.74,0.68814,0.6985,1.12964,0.77081,0.65917,0.72291,0.53567,0.95047,1.09738,1.31477,0.0086536,0.0086536,0.0086536
138,8201.18,0.68499,0.68878,1.12107,0.79017,0.64285,0.72311,0.53689,0.95074,1.07783,1.31419,0.0086437,0.0086437,0.0086437
139,8264.37,0.67143,0.67158,1.11165,0.8178,0.64342,0.72734,0.54002,0.9614,1.08612,1.32198,0.0086338,0.0086338,0.0086338
140,8327.58,0.67411,0.69632,1.11364,0.81153,0.64444,0.72533,0.54021,0.9541,1.07776,1.32115,0.0086239,0.0086239,0.0086239
141,8390.36,0.67801,0.67973,1.1203,0.8144,0.65253,0.72946,0.54093,0.95962,1.06694,1.32536,0.008614,0.008614,0.008614
142,8453.9,0.68201,0.68762,1.12316,0.80234,0.66161,0.73047,0.54438,0.95099,1.05831,1.31711,0.0086041,0.0086041,0.0086041
143,8516.61,0.66187,0.66695,1.10703,0.77311,0.6574,0.71381,0.53474,0.94721,1.09039,1.31256,0.0085942,0.0085942,0.0085942
144,8579.87,0.67969,0.68218,1.12301,0.81487,0.63794,0.7257,0.54075,0.94332,1.07742,1.31248,0.0085843,0.0085843,0.0085843
145,8643.27,0.67287,0.67546,1.11703,0.82974,0.64237,0.72451,0.53747,0.96131,1.07898,1.32178,0.0085744,0.0085744,0.0085744
146,8705.94,0.67145,0.67545,1.11601,0.77393,0.67103,0.72462,0.5336,0.9593,1.07573,1.33291,0.0085645,0.0085645,0.0085645
147,8770.23,0.67303,0.66504,1.11562,0.81396,0.64624,0.72984,0.54163,0.95819,1.0541,1.32681,0.0085546,0.0085546,0.0085546
148,8833.55,0.66294,0.65507,1.11151,0.7865,0.67991,0.74273,0.55553,0.9532,1.03079,1.31455,0.0085447,0.0085447,0.0085447
149,8897.27,0.68407,0.67961,1.1216,0.78074,0.66589,0.73071,0.547,0.94543,1.04024,1.31021,0.0085348,0.0085348,0.0085348
150,8960.48,0.66021,0.65749,1.10463,0.80261,0.66673,0.74243,0.55441,0.94682,1.03459,1.31748,0.0085249,0.0085249,0.0085249
151,9023.87,0.65953,0.65646,1.10812,0.79386,0.66464,0.72866,0.54684,0.93785,1.05584,1.30617,0.008515,0.008515,0.008515
152,9086.31,0.6701,0.66105,1.10859,0.80952,0.66453,0.739,0.55097,0.94379,1.04775,1.30979,0.0085051,0.0085051,0.0085051
153,9149.16,0.66806,0.65454,1.10719,0.78374,0.65703,0.72656,0.54376,0.95301,1.07858,1.31982,0.0084952,0.0084952,0.0084952
154,9211.98,0.67149,0.66191,1.11933,0.77617,0.67431,0.74182,0.55438,0.94634,1.04195,1.31162,0.0084853,0.0084853,0.0084853
155,9275.49,0.66734,0.65672,1.11272,0.76788,0.67876,0.73408,0.55009,0.95125,1.06662,1.32375,0.0084754,0.0084754,0.0084754
156,9339.95,0.67213,0.67033,1.11442,0.77565,0.67029,0.73034,0.54698,0.93799,1.06957,1.30898,0.0084655,0.0084655,0.0084655
157,9406.9,0.66805,0.66958,1.11367,0.79538,0.64892,0.72098,0.54517,0.92782,1.08676,1.30114,0.0084556,0.0084556,0.0084556
158,9469.44,0.66617,0.65871,1.10502,0.77918,0.67176,0.72464,0.54487,0.93838,1.0796,1.29679,0.0084457,0.0084457,0.0084457
159,9532.2,0.64799,0.65131,1.10361,0.80387,0.65323,0.72667,0.54311,0.94345,1.08123,1.30635,0.0084358,0.0084358,0.0084358
160,9596.54,0.67585,0.6586,1.1187,0.80031,0.65489,0.7218,0.53892,0.94559,1.07234,1.30978,0.0084259,0.0084259,0.0084259
161,9661.38,0.6492,0.64051,1.09599,0.8262,0.65854,0.72927,0.54924,0.93486,1.05692,1.30373,0.008416,0.008416,0.008416
162,9724.27,0.6507,0.63626,1.10106,0.83647,0.64449,0.72354,0.54512,0.93243,1.08264,1.29818,0.0084061,0.0084061,0.0084061
163,9787.76,0.65352,0.6407,1.09444,0.84739,0.63722,0.73405,0.54996,0.92993,1.07253,1.28965,0.0083962,0.0083962,0.0083962
164,9851.57,0.66294,0.65929,1.10796,0.79398,0.65334,0.73032,0.54353,0.94185,1.08823,1.30491,0.0083863,0.0083863,0.0083863
165,9914.92,0.65805,0.63209,1.10773,0.80738,0.64657,0.7323,0.54823,0.94323,1.05905,1.29943,0.0083764,0.0083764,0.0083764
166,9978.94,0.66086,0.64523,1.10402,0.8071,0.65414,0.72961,0.54401,0.95522,1.06971,1.31146,0.0083665,0.0083665,0.0083665
167,10042.3,0.6611,0.64852,1.1061,0.80035,0.65291,0.72808,0.54276,0.96187,1.06686,1.32333,0.0083566,0.0083566,0.0083566
168,10106,0.65535,0.64021,1.10343,0.78309,0.66857,0.73289,0.54309,0.9596,1.064,1.3232,0.0083467,0.0083467,0.0083467
169,10171.2,0.65404,0.63698,1.09924,0.80193,0.66462,0.73323,0.55139,0.94065,1.04741,1.30714,0.0083368,0.0083368,0.0083368
170,10233.7,0.66178,0.65222,1.10957,0.82548,0.65072,0.74193,0.55652,0.92798,1.03135,1.29575,0.0083269,0.0083269,0.0083269
171,10295,0.64821,0.63169,1.09835,0.82541,0.65353,0.73068,0.549,0.93102,1.0477,1.29825,0.008317,0.008317,0.008317
172,10356.4,0.65061,0.63478,1.09831,0.80091,0.66117,0.73657,0.55306,0.93788,1.037,1.30562,0.0083071,0.0083071,0.0083071
173,10417.9,0.65145,0.63077,1.10137,0.81261,0.65258,0.72633,0.54537,0.94259,1.05681,1.31073,0.0082972,0.0082972,0.0082972
174,10486,0.64688,0.62184,1.09007,0.78567,0.66246,0.72725,0.53912,0.96273,1.07323,1.33519,0.0082873,0.0082873,0.0082873
175,10557.3,0.64217,0.61863,1.09049,0.79086,0.6736,0.73232,0.54302,0.94589,1.05282,1.3178,0.0082774,0.0082774,0.0082774
176,10627.1,0.63559,0.61571,1.08775,0.80969,0.66106,0.73302,0.55043,0.93815,1.06294,1.31266,0.0082675,0.0082675,0.0082675
177,10696.5,0.64795,0.61772,1.09353,0.80211,0.66181,0.73443,0.54879,0.94637,1.06494,1.32324,0.0082576,0.0082576,0.0082576
178,10765.5,0.64094,0.61417,1.08568,0.81541,0.65163,0.73268,0.55002,0.95112,1.05567,1.32759,0.0082477,0.0082477,0.0082477
179,10834.1,0.64465,0.62365,1.09393,0.83749,0.64703,0.74117,0.55413,0.9377,1.04777,1.30777,0.0082378,0.0082378,0.0082378
180,10902.9,0.64544,0.62325,1.09812,0.8126,0.65696,0.74001,0.56084,0.93582,1.04152,1.30981,0.0082279,0.0082279,0.0082279
181,10972.9,0.63368,0.63428,1.09226,0.81221,0.65143,0.74098,0.55743,0.9334,1.03212,1.30766,0.008218,0.008218,0.008218
